When required data will be repartitioned into - 6779 partitions
+------------+-----+
|partition_id|count|
|        4990|   50|
|        4992|   49|
|        4994|   96|
|        4995|  186|
|        4999|   44|
|        5000|   50|
|        5001|   50|
|        5002|  108|
|        5003|   79|
|        5004|  105|
|        5005|  199|
|        5006|   44|
|        5007|   88|
|        5010|   98|
|        5011|   49|
|        5013|   52|
|        5014|   82|
|        5016|   42|
|        5018|   94|
|        5019|  106|
|        5021|   46|
|        5023|   59|
|        5024|  187|
|        5027|   43|
|        5029|  104|
|        5031|   61|
|        5032|   56|
|        5033|   44|
|        5034|   57|
|        5037|  105|
|        5040|   46|
|        5042|   60|
|        5043|  115|
|        5044|   49|
|        5046|   52|
|        5047|   78|
|        5048|   51|
|        5049|   41|
|        5050|   80|
|        5051|  148|
|        5052|   53|
|        5053|   54|
|        5054|   93|
|        5058|   94|
|        5061|  230|
|        5062|   43|
|        5063|   46|
|        5064|   86|
|        5065|   46|
|        5066|   48|
|        5068|   47|
|        5073|   52|
|        5074|   44|
|        5075|  303|
|        5077|   54|
|        5079|  137|
|        5081|   44|
|        5082|  147|
|        5083|  134|
|        5085|   49|
|        5086|   30|
|        5087|  249|
|        5088|   49|
|        5090|   38|
|        5091|  163|
|        5092|  152|
|        5094|   58|
|        5096|   57|
|        5097|   53|
|        5098|   45|
|        5099|  101|
|        5100|   49|
|        5104|  108|
|        5106|  140|
|        5107|   55|
|        5108|   53|
|        5110|   93|
|        5111|   38|
|        5113|  110|
|        5114|   99|
|        5116|   52|
|        5117|   91|
|        5118|   97|
|        5120|  122|
|        5121|   46|
|        5123|   43|
|        5124|  100|
|        5129|   53|
|        5130|   57|
|        5131|   38|
|        5132|  101|
|        5134|  103|
|        5136|   44|
|        5137|  103|
|        5139|   52|
|        5141|   44|
|        5142|   58|
|        5143|   49|
|        5145|   46|
|        5146|  151|
|        5147|   52|
|        5149|   63|
|        5150|   49|
|        5151|   44|
|        5152|   44|
|        5153|  108|
|        5154|   41|
|        5155|   54|
|        5156|   54|
|        5157|   51|
|        5160|   87|
|        5161|  116|
|        5163|   61|
|        5165|  138|
|        5169|   47|
|        5173|   48|
|        5174|  102|
|        5176|  108|
|        5178|   53|
|        5179|   59|
|        5180|   44|
|        5181|   50|
|        5182|   55|
|        5183|   99|
|        5186|  106|
|        5187|   50|
|        5189|   98|
|        5190|   90|
|        5194|   49|
|        5195|   50|
|        5197|   65|
|        5199|  160|
|        5200|   55|
|        5202|   99|
|        5203|   41|
|        5204|   47|
|        5205|   42|
|        5207|   58|
|        5208|   55|
|        5209|  149|
|        5210|  110|
|        5211|   48|
|        5212|   94|
|        5218|   95|
|        5219|   44|
|        5220|   39|
|        5221|   55|
|        5223|   97|
|        5224|   56|
|        5225|   45|
|        5226|  107|
|        5227|  105|
|        5228|   54|
|        5232|   52|
|        5233|   53|
|        5234|  162|
|        5235|   49|
|        5236|   39|
|        5237|   52|
|        5239|   53|
|        5240|  116|
|        5241|   56|
|        5242|  165|
|        5244|  161|
|        5246|   89|
|        5248|   47|
|        5249|  109|
|        5250|  111|
|        5251|  128|
|        5254|   45|
|        5258|  101|
|        5259|   55|
|        5260|   51|
|        5261|   86|
|        5262|   57|
|        5263|  152|
|        5264|   42|
|        5266|  102|
|        5268|   90|
|        5271|   93|
|        5272|  149|
|        5273|   47|
|        5274|   56|
|        5275|   98|
|        5276|  202|
|        5278|   42|
|        5279|   50|
|        5280|   48|
|        5282|   38|
|        5283|   37|
|        5286|   55|
|        5287|   43|
|        5288|   48|
|        5290|  108|
|        5292|   96|
|        5293|   39|
|        5294|  103|
|        5295|  103|
|        5296|   93|
|        5298|  102|
|        5300|   49|
|        5302|   37|
|        5303|   91|
|        5304|   57|
|        5305|   46|
|        5306|   55|
|        5307|  137|
|        5308|   57|
|        5309|   58|
|        5310|   52|
|        5311|   95|
|        5314|  228|
|        5316|   45|
|        5317|   42|
|        5319|   51|
|        5320|  161|
|        5326|   47|
|        5329|   54|
|        5332|  199|
|        5333|   95|
|        5335|  175|
|        5336|   52|
|        5338|   65|
|        5339|  140|
|        5340|  111|
|        5347|   53|
|        5348|   55|
|        5350|   51|
|        5351|  139|
|        5352|  144|
|        5353|   57|
|        5355|   56|
|        5358|   50|
|        5359|   50|
|        5360|   66|
|        5361|   44|
|        5362|   53|
|        5363|   56|
|        5364|   99|
|        5365|   93|
|        5366|   39|
|        5367|   90|
|        5368|   52|
|        5369|   52|
|        5371|   66|
|        5372|   47|
|        5373|  107|
|        5374|   95|
|        5376|   46|
|        5377|   51|
|        5378|  102|
|        5379|   60|
|        5380|  149|
|        5382|   47|
|        5384|   47|
|        5386|   52|
|        5389|   93|
|        5390|   54|
|        5393|   47|
|        5395|  114|
|        5396|  122|
|        5397|   45|
|        5399|   35|
|        5400|   48|
|        5401|   44|
|        5403|   49|
|        5404|   96|
|        5406|   44|
|        5408|   38|
|        5411|   48|
|        5412|   47|
|        5416|   86|
|        5417|   96|
|        5418|   58|
|        5421|  106|
|        5422|  103|
|        5423|   44|
|        5425|   43|
|        5426|   45|
|        5427|   61|
|        5430|   47|
|        5431|   51|
|        5434|   44|
|        5435|   57|
|        5436|   55|
|        5437|  103|
|        5438|   59|
|        5439|   41|
|        5441|   53|
|        5442|   97|
|        5443|  121|
|        5445|  152|
|        5446|   54|
|        5447|   49|
|        5449|  112|
|        5451|   88|
|        5452|   67|
|        5453|   52|
|        5454|  156|
|        5458|  102|
|        5460|   41|
|        5461|   49|
|        5462|   51|
|        5464|   53|
|        5466|   51|
|        5467|   46|
|        5469|   62|
|        5470|   57|
|        5471|   54|
|        5472|  102|
|        5473|   58|
|        5475|  115|
|        5476|   52|
|        5479|   57|
|        5481|   44|
|        5482|   58|
|        5483|  105|
|        5485|   95|
|        5489|   46|
|        5491|   50|
|        5493|   52|
|        5496|  106|
|        5498|   86|
|        5501|  102|
|        5502|  133|
|        5503|   46|
|        5505|   48|
|        5506|  165|
|        5507|   57|
|        5511|   52|
|        5512|   97|
|        5516|   53|
|        5517|  168|
|        5518|   46|
|        5519|   60|
|        5523|   56|
|        5524|   44|
|        5525|   99|
|        5528|   63|
|        5530|   62|
|        5531|   49|
|        5532|   37|
|        5533|   44|
|        5534|   57|
|        5535|   66|
|        5537|   36|
|        5538|   94|
|        5541|   46|
|        5542|   55|
|        5543|   43|
|        5544|  112|
|        5545|  146|
|        5547|  120|
|        5548|   97|
|        5549|   97|
|        5553|   45|
|        5554|   58|
|        5555|   96|
|        5556|   53|
|        5558|  107|
|        5559|  155|
|        5561|  101|
|        5563|   38|
|        5564|   37|
|        5566|   49|
|        5567|   42|
|        5569|  107|
|        5571|  155|
|        5572|  112|
|        5573|   97|
|        5575|   46|
|        5576|   50|
|        5578|   39|
|        5580|   44|
|        5581|   60|
|        5582|  109|
|        5584|  106|
|        5585|  193|
|        5587|  155|
|        5588|   52|
|        5591|  115|
|        5592|  145|
|        5596|  104|
|        5597|   56|
|        5600|   47|
|        5601|  111|
|        5602|   56|
|        5606|  115|
|        5608|  193|
|        5610|   88|
|        5611|  137|
|        5612|   44|
|        5614|  141|
|        5615|  115|
|        5617|   51|
|        5618|   49|
|        5619|   54|
|        5621|   59|
|        5622|   48|
|        5623|  131|
|        5624|  164|
|        5625|  101|
|        5626|   49|
|        5627|  161|
|        5628|   48|
|        5630|   44|
|        5631|   46|
|        5632|   97|
|        5633|   51|
|        5634|   98|
|        5635|  104|
|        5637|   50|
|        5640|   57|
|        5641|   38|
|        5643|   58|
|        5644|   60|
|        5647|  161|
|        5648|  172|
|        5649|   50|
|        5651|  123|
|        5653|   47|
|        5654|   57|
|        5656|   58|
|        5661|   38|
|        5662|   41|
|        5665|   53|
|        5666|   53|
|        5667|   40|
|        5668|   40|
|        5669|  145|
|        5673|  144|
|        5674|   89|
|        5677|   44|
|        5678|   30|
|        5679|  104|
|        5680|   52|
|        5681|  109|
|        5683|   85|
|        5684|   48|
|        5686|   97|
|        5688|   46|
|        5693|   46|
|        5694|   47|
|        5696|  117|
|        5697|   90|
|        5698|   86|
|        5699|   53|
|        5702|   46|
|        5703|   49|
|        5706|   54|
|        5709|   42|
|        5711|   36|
|        5715|   93|
|        5716|   40|
|        5717|   45|
|        5718|   54|
|        5719|   41|
|        5720|   56|
|        5722|   91|
|        5723|   62|
|        5726|   97|
|        5727|  122|
|        5728|   58|
|        5729|   43|
|        5732|   96|
|        5736|  106|
|        5738|  126|
|        5739|   43|
|        5740|  136|
|        5741|   57|
|        5743|   52|
|        5745|   81|
|        5748|  190|
|        5749|   42|
|        5750|   49|
|        5752|   95|
|        5753|   52|
|        5754|   46|
|        5755|  109|
|        5756|   40|
|        5757|  148|
|        5758|   48|
|        5760|   51|
|        5761|  105|
|        5762|   42|
|        5764|   50|
|        5765|  148|
|        5767|   92|
|        5768|   46|
|        5769|   50|
|        5771|   63|
|        5773|   65|
|        5774|  115|
|        5775|  109|
|        5778|   94|
|        5780|   62|
|        5782|   95|
|        5783|   47|
|        5784|  156|
|        5786|  148|
|        5788|   36|
|        5789|  149|
|        5790|   98|
|        5791|   45|
|        5792|  121|
|        5794|  109|
|        5796|   46|
|        5798|   43|
|        5801|   84|
|        5803|  107|
|        5806|   57|
|        5807|   91|
|        5809|   49|
|        5811|   47|
|        5812|   66|
|        5813|   44|
|        5814|   51|
|        5816|   63|
|        5817|   54|
|        5818|  141|
|        5819|   88|
|        5820|   38|
|        5821|  148|
|        5823|   52|
|        5824|  160|
|        5825|   53|
|        5829|   95|
|        5830|   50|
|        5831|   78|
|        5832|   44|
|        5833|  191|
|        5835|   44|
|        5836|  112|
|        5838|   55|
|        5839|  103|
|        5840|  194|
|        5842|  111|
|        5844|  137|
|        5845|   86|
|        5846|   47|
|        5847|  106|
|        5848|  147|
|        5849|   47|
|        5852|   58|
|        5853|  108|
|        5858|   86|
|        5859|   39|
|        5860|   41|
|        5861|   31|
|        5862|   48|
|        5863|   50|
|        5864|   47|
|        5867|   54|
|        5868|  109|
|        5869|  113|
|        5870|   47|
|        5871|   48|
|        5872|   76|
|        5873|   95|
|        5874|  169|
|        5876|   52|
|        5877|   84|
|        5878|   41|
|        5881|  212|
|        5883|   50|
|        5884|   46|
|        5885|   48|
|        5887|  101|
|        5888|   47|
|        5889|   63|
|        5890|   56|
|        5892|   79|
|        5893|   56|
|        5894|  142|
|        5895|   46|
|        5897|  196|
|        5898|   39|
|        5899|   45|
|        5901|   85|
|        5902|   56|
|        5906|   58|
|        5907|  158|
|        5908|   96|
|        5910|   55|
|        5911|   57|
|        5915|   49|
|        5916|   95|
|        5920|   46|
|        5924|  102|
|        5925|   51|
|        5926|   45|
|        5927|   55|
|        5928|   40|
|        5929|  145|
|        5931|   53|
|        5932|   93|
|        5933|   46|
|        5934|  165|
|        5935|  104|
|        5936|   43|
|        5940|   43|
|        5941|   54|
|        5942|   35|
|        5944|   44|
|        5945|  148|
|        5946|   46|
|        5949|   50|
|        5951|   41|
|        5952|  155|
|        5954|  105|
|        5960|   59|
|        5961|   90|
|        5963|  103|
|        5964|   60|
|        5965|   53|
|        5967|   37|
|        5969|  165|
|        5971|   39|
|        5972|   42|
|        5973|  156|
|        5975|  163|
|        5977|  175|
|        5978|   53|
|        5980|   42|
|        5981|   46|
|        5984|   95|
|        5987|   55|
|        5988|  142|
|        5989|   49|
|        5990|   42|
|        5991|   99|
|        5994|  153|
|        5995|  104|
|        5998|   37|
|        5999|   46|
|        6000|   39|
|        6002|  244|
|        6004|   50|
|        6005|  107|
|        6007|   51|
|        6008|   55|
|        6009|  121|
|        6010|   50|
|        6011|  103|
|        6013|  109|
|        6016|  101|
|        6017|   43|
|        6018|  106|
|        6019|  144|
|        6020|   80|
|        6021|   42|
|        6022|   47|
|        6023|  111|
|        6024|   47|
|        6025|  168|
|        6027|  116|
|        6029|   51|
|        6031|   87|
|        6032|   56|
|        6033|   52|
|        6034|  107|
|        6035|   53|
|        6036|   47|
|        6038|   89|
|        6039|   59|
|        6041|   43|
|        6043|   42|
|        6044|   55|
|        6047|   50|
|        6050|   56|
|        6051|   54|
|        6053|   42|
|        6055|   35|
|        6056|  191|
|        6059|   96|
|        6060|   88|
|        6061|   46|
|        6062|   48|
|        6063|   50|
|        6064|  158|
|        6066|  106|
|        6068|  103|
|        6069|  105|
|        6073|   58|
|        6074|   47|
|        6075|   35|
|        6076|   41|
|        6077|   50|
|        6081|   46|
|        6082|  122|
|        6083|   51|
|        6084|   99|
|        6085|   95|
|        6086|   45|
|        6087|  107|
|        6089|  164|
|        6090|   40|
|        6095|  106|
|        6096|   54|
|        6097|  154|
|        6098|   44|
|        6100|   49|
|        6101|  105|
|        6102|   93|
|        6103|   50|
|        6104|   44|
|        6106|   45|
|        6107|  104|
|        6108|   55|
|        6111|   43|
|        6114|   51|
|        6115|  112|
|        6116|   53|
|        6118|   41|
|        6119|   44|
|        6120|  170|
|        6122|   64|
|        6124|   42|
|        6125|  132|
|        6126|   43|
|        6128|   39|
|        6129|   44|
|        6130|   52|
|        6131|   58|
|        6132|   42|
|        6135|   42|
|        6136|  105|
|        6138|   68|
|        6140|  160|
|        6141|  102|
|        6142|   40|
|        6146|   45|
|        6147|   64|
|        6148|  106|
|        6150|   99|
|        6151|  107|
|        6152|   49|
|        6153|   55|
|        6154|   39|
|        6156|   96|
|        6157|   55|
|        6159|   48|
|        6160|   99|
|        6161|  192|
|        6162|  101|
|        6163|   64|
|        6164|  205|
|        6165|   92|
|        6166|   46|
|        6167|   54|
|        6168|   88|
|        6169|   55|
|        6171|   53|
|        6173|  157|
|        6174|   53|
|        6176|   44|
|        6177|   52|
|        6178|   62|
|        6179|   49|
|        6180|   45|
|        6182|   42|
|        6183|   50|
|        6184|   61|
|        6185|  102|
|        6186|   43|
|        6187|   47|
|        6188|  101|
|        6190|   62|
|        6191|   48|
|        6192|   49|
|        6193|  130|
|        6195|   54|
|        6196|   50|
|        6197|   57|
|        6199|   98|
|        6201|  195|
|        6202|   46|
|        6203|  170|
|        6205|  171|
|        6211|  127|
|        6213|   60|
|        6219|   46|
|        6221|  117|
|        6222|   48|
|        6224|   94|
|        6226|   94|
|        6230|   55|
|        6231|  158|
|        6232|   80|
|        6233|  147|
|        6234|   48|
|        6236|  154|
|        6238|  174|
|        6239|   57|
|        6241|  111|
|        6242|  101|
|        6243|  105|
|        6244|  115|
|        6246|  111|
|        6247|  102|
|        6250|   44|
|        6251|  101|
|        6252|   58|
|        6254|   99|
|        6255|  105|
|        6260|  104|
|        6261|  190|
|        6264|   47|
|        6266|   94|
|        6268|   43|
|        6269|   48|
|        6271|  101|
|        6272|   54|
|        6273|  104|
|        6276|  106|
|        6277|  165|
|        6278|  110|
|        6280|   46|
|        6281|   40|
|        6282|   50|
|        6283|   45|
|        6284|   64|
|        6287|   51|
|        6291|   54|
|        6292|   91|
|        6293|   98|
|        6294|  148|
|        6297|   96|
|        6298|  118|
|        6301|   53|
|        6305|   53|
|        6307|  123|
|        6310|   51|
|        6311|  160|
|        6312|   44|
|        6313|   68|
|        6315|   61|
|        6318|   39|
|        6319|  105|
|        6320|   59|
|        6321|   54|
|        6323|   68|
|        6325|   48|
|        6327|   50|
|        6328|  150|
|        6329|   58|
|        6335|   90|
|        6338|   39|
|        6339|   95|
|        6340|  101|
|        6341|   46|
|        6342|  164|
|        6343|   55|
|        6344|   50|
|        6345|  109|
|        6347|   62|
|        6350|  178|
|        6351|  113|
|        6354|   96|
|        6357|   47|
|        6361|   83|
|        6362|   44|
|        6364|  109|
|        6365|   86|
|        6367|   47|
|        6368|  101|
|        6369|   56|
|        6370|   84|
|        6371|   41|
|        6373|   92|
|        6374|   51|
|        6375|   47|
|        6377|  109|
|        6379|  104|
|        6381|   42|
|        6382|   99|
|        6383|  118|
|        6384|   49|
|        6387|   60|
|        6388|   57|
|        6390|  105|
|        6391|  111|
|        6393|   51|
|        6395|   83|
|        6396|  101|
|        6397|   90|
|        6399|  161|
|        6400|   67|
|        6401|   51|
|        6404|  141|
|        6405|   51|
|        6406|   38|
|        6408|  109|
|        6412|   53|
|        6414|   54|
|        6415|   96|
|        6416|   54|
|        6418|   63|
|        6421|  101|
|        6422|  112|
|        6423|  129|
|        6426|   95|
|        6427|   84|
|        6429|   50|
|        6431|   46|
|        6433|   62|
|        6435|  142|
|        6436|   40|
|        6437|   53|
|        6439|   39|
|        6440|   49|
|        6441|   99|
|        6442|   55|
|        6444|   38|
|        6448|   51|
|        6449|   52|
|        6454|   96|
|        6455|   45|
|        6457|   56|
|        6458|   97|
|        6460|   45|
|        6461|   57|
|        6462|   77|
|        6465|  155|
|        6466|   31|
|        6467|   88|
|        6468|   78|
|        6469|  152|
|        6470|   52|
|        6471|   55|
|        6472|   84|
|        6473|  112|
|        6476|  139|
|        6477|   56|
|        6478|   52|
|        6481|   46|
|        6482|  101|
|        6483|   47|
|        6486|  100|
|        6487|  173|
|        6488|   41|
|        6492|   52|
|        6495|   94|
|        6496|   56|
|        6497|   50|
|        6499|   80|
|        6500|   57|
|        6501|   54|
|        6502|   61|
|        6504|   47|
|        6505|   42|
|        6506|   63|
|        6507|   51|
|        6508|   45|
|        6509|  104|
|        6510|  110|
|        6511|   52|
|        6512|  101|
|        6515|  106|
|        6517|   34|
|        6519|   44|
|        6520|  164|
|        6521|   50|
|        6523|   49|
|        6524|   48|
|        6525|  109|
|        6526|   43|
|        6527|   50|
|        6529|   51|
|        6531|   88|
|        6532|   54|
|        6533|   52|
|        6535|   54|
|        6536|   49|
|        6537|   50|
|        6540|   91|
|        6541|   57|
|        6543|   97|
|        6545|   50|
|        6546|   41|
|        6548|  155|
|        6552|   46|
|        6553|   45|
|        6554|  102|
|        6555|   55|
|        6556|   59|
|        6557|  155|
|        6558|   43|
|        6559|   56|
|        6560|   51|
|        6565|  120|
|        6566|  140|
|        6567|   45|
|        6568|   45|
|        6569|   63|
|        6570|   58|
|        6571|   54|
|        6572|   93|
|        6574|  105|
|        6575|   50|
|        6576|   51|
|        6577|   74|
|        6578|   52|
|        6579|  268|
|        6580|   50|
|        6581|  139|
|        6583|   36|
|        6584|   53|
|        6586|   88|
|        6587|   61|
|        6588|   46|
|        6589|   62|
|        6590|   63|
|        6592|   59|
|        6593|   56|
|        6594|   55|
|        6596|  161|
|        6597|   91|
|        6599|   51|
|        6601|   49|
|        6602|   43|
|        6603|   54|
|        6604|   43|
|        6605|   52|
|        6606|   56|
|        6607|   43|
|        6608|   45|
|        6610|   51|
|        6616|   41|
|        6617|  148|
|        6618|   52|
|        6619|   40|
|        6622|   87|
|        6623|   42|
|        6624|   57|
|        6626|   53|
|        6628|   62|
|        6629|   48|
|        6630|   46|
|        6631|   56|
|        6632|   54|
|        6634|  154|
|        6635|   52|
|        6636|   49|
|        6637|  118|
|        6640|   59|
|        6641|   99|
|        6642|   60|
|        6644|  261|
|        6647|   52|
|        6648|   64|
|        6651|   46|
|        6652|   48|
|        6654|   47|
|        6655|   48|
|        6658|   90|
|        6661|   53|
|        6662|   53|
|        6663|   92|
|        6664|  106|
|        6666|   46|
|        6667|   45|
|        6668|   48|
|        6669|   46|
|        6671|   98|
|        6673|   44|
|        6674|   95|
|        6675|  133|
|        6676|  103|
|        6677|   86|
|        6678|  155|
|        6680|  163|
|        6681|   56|
|        6683|   53|
|        6684|   95|
|        6685|   97|
|        6686|  159|
|        6687|   55|
|        6690|   44|
|        6691|   61|
|        6695|  130|
|        6696|   70|
|        6700|   56|
|        6701|   42|
|        6702|   39|
|        6704|  196|
|        6705|   97|
|        6706|  142|
|        6707|   45|
|        6708|   50|
|        6709|  152|
|        6710|   87|
|        6711|  101|
|        6712|   40|
|        6714|  210|
|        6715|   86|
|        6716|  146|
|        6717|  152|
|        6718|   53|
|        6719|   38|
|        6721|  103|
|        6724|   57|
|        6725|  170|
|        6729|   53|
|        6731|   54|
|        6732|   79|
|        6734|   41|
|        6735|  110|
|        6736|   44|
|        6737|   48|
|        6738|   46|
|        6740|  109|
|        6742|  161|
|        6744|   52|
|        6746|   48|
|        6747|   53|
|        6751|   69|
|        6752|   45|
|        6753|  197|
|        6754|  105|
|        6756|  201|
|        6758|   56|
|        6759|  215|
|        6761|   35|
|        6763|  161|
|        6764|  132|
|        6767|  114|
|        6768|   90|
|        6769|   58|
|        6770|   52|
|        6771|   49|
|        6772|  130|
|        6774|   97|
|        6775|   47|
|        6777|   66|
|        6778|   43|
+------------+-----+

